ID,Contractor,Size,Utility,Zip
25376,Marc Jones Constr. dba SunPro,9.3,PNM,87124
25377,Marc Jones Constr. dba SunPro,6.0,other,88101
25378,Marc Jones Constr. dba SunPro,3.2,PNM,87002
25379,Marc Jones Constr. dba SunPro,9.6,EPE,88012
25380,Marc Jones Constr. dba SunPro,5.5,OCEC,88317
25381,"Affordable Solar Installation, Inc",7.9,PNM,87114
25382,NM Solar Group Inc,5.2,PNM,87111
25383,SUNRUN,3.8,PNM,87122
25384,Yellow Bird Services,3.7,EPE,88012
25385,Yellow Bird Services,5.9,OCEC,88235
25388,Organ Mountain Solar & Electric,5.3,EPE,88012
25389,ION Developer LLC,7.8,PNM,87120
25390,Positive Energy Solar,4.4,PNM,87507
25391,Positive Energy Solar,7.4,PNM,87111
25392,Positive Energy Solar,5.2,PNM,87124
25393,Positive Energy Solar,11.5,PNM,87122
25394,Positive Energy Solar,7.4,PNM,87507
25395,Positive Energy Solar,3.3,PNM,87102
25396,Positive Energy Solar,12.6,PNM,87122
25397,Positive Energy Solar,12.6,PNM,87506
25398,Positive Energy Solar,12.6,PNM,87124
25399,Positive Energy Solar,4.4,PNM,87124
25400,Positive Energy Solar,6.7,PNM,87110
25401,Positive Energy Solar,4.4,PNM,87104
25402,Positive Energy Solar,6.7,PNM,87110
25403,Positive Energy Solar,4.8,PNM,87506
25404,Positive Energy Solar,12.6,PNM,87540
25405,Positive Energy Solar,5.9,PNM,87114
25409,"POULIN DESIGN REMODELING, IN",11.5,PNM,87043
25411,Solar Works Energy,3.3,PNM,88049
25412,Solar Works Energy,10.6,PNM,87144
25413,Solar Works Energy,11.4,PNM,87120
25414,Positive Energy Solar,6.1,PNM,87501
25415,Positive Energy Solar,10.4,PNM,87122
25416,Titan Solar Power,7.8,PNM,87109
25417,Solar Works Energy,8.8,PNM,87114
25418,Organ Mountain Solar & Electric,7.9,EPE,88005
25419,Organ Mountain Solar & Electric,5.0,EPE,88005
25421,Yellow Bird Services,5.2,EPE,88007
25422,Yellow Bird Services,8.9,EPE,88005
25423,Organ Mountain Solar & Electric,6.6,PNM,88061
25424,Yellow Bird Services,7.8,EPE,88048
25425,Yellow Bird Services,7.4,PNM,88310
25426,Solar Works Energy,3.6,PNM,87106
25428,Positive Energy Solar,8.9,PNM,87124
25429,Positive Energy Solar,4.4,PNM,87508
25430,Positive Energy Solar,4.4,PNM,87505
25431,Positive Energy Solar,2.5,PNM,87110
25432,Positive Energy Solar,4.4,PNM,87508
25433,Positive Energy Solar,11.0,PNM,87112
25434,Positive Energy Solar,7.4,PNM,87104
25435,Positive Energy Solar,8.1,PNM,87124
25436,Solar Works Energy,4.0,PNM,87112
25437,Solar Works Energy,6.6,PNM,87123
25438,Ocotillo Solar Electric,6.1,PNM,87111
25439,Organ Mountain Solar & Electric,4.6,EPE,88012
25440,Ocotillo Solar Electric,5.8,PNM,87107
25442,Ocotillo Solar Electric,15.5,PNM,87144
25443,Ocotillo Solar Electric,6.9,PNM,87124
25444,Ocotillo Solar Electric,6.5,PNM,87114
25445,Nexus Energy Systems Inc,7.8,PNM,87113
25446,SunState Solar Inc./Energized Electric,5.6,PNM,87123
25447,Yellow Bird Services,6.7,EPE,88011
25448,Yellow Bird Services,6.7,SIEC,87901
25449,Solar Works Energy,5.0,PNM,87111
25450,Marc Jones Constr. dba SunPro,18.5,other,88220
25451,Marc Jones Constr. dba SunPro,7.1,JMEC,87566
25452,Marc Jones Constr. dba SunPro,20.7,OCEC,88352
25453,Marc Jones Constr. dba SunPro,13.1,PNM,87124
25454,Marc Jones Constr. dba SunPro,3.9,PNM,87122
25455,Marc Jones Constr. dba SunPro,9.9,PNM,87123
25456,Marc Jones Constr. dba SunPro,8.2,MSMEC,87538
25457,Marc Jones Constr. dba SunPro,4.6,PNM,87114
25458,Marc Jones Constr. dba SunPro,9.6,PNM,87105
25459,Marc Jones Constr. dba SunPro,5.0,SIEC,87935
25460,Marc Jones Constr. dba SunPro,12.1,PNM,87122
25461,Marc Jones Constr. dba SunPro,13.1,SPS,88101
25462,Marc Jones Constr. dba SunPro,9.2,EPE,88012
25463,Marc Jones Constr. dba SunPro,5.0,PNM,88061
25464,Marc Jones Constr. dba SunPro,5.3,SPS,88220
25465,Marc Jones Constr. dba SunPro,5.3,PNM,87112
25466,Organ Mountain Solar & Electric,10.6,EPE,88005
25467,Positive Energy Solar,7.0,PNM,87507
25468,Positive Energy Solar,8.1,PNM,87124
25469,Solar Works Energy,4.6,CNMEC,87016
25470,Positive Energy Solar,3.7,PNM,87114
25471,Positive Energy Solar,12.6,PNM,87501
25472,Positive Energy Solar,12.6,PNM,87505
25473,Positive Energy Solar,10.0,PNM,87015
25474,Positive Energy Solar,6.7,PNM,87109
25475,Positive Energy Solar,7.4,PNM,87043
25476,Positive Energy Solar,3.7,PNM,87505
25477,Solar Works Energy,6.6,EPE,88012
25478,Solar Works Energy,11.9,PNM,87120
25479,Solar Works Energy,5.0,PNM,87124
25480,Organ Mountain Solar & Electric,4.0,OCEC,88339
25481,Solar Works Energy,3.3,EPE,88012
25482,Solar Works Energy,3.3,PNM,87112
25483,Organ Mountain Solar & Electric,7.9,EPE,88008
25484,Solar Works Energy,5.2,PNM,87108
25485,Los Ebanistas Inc DBA Sol Luna Solar,4.9,PNM,87506
25487,Organ Mountain Solar & Electric,4.6,EPE,88012
25488,Solar Works Energy,4.0,EPE,88012
25489,Solar Works Energy,3.6,PNM,87111
25490,Solar Works Energy,13.9,PNM,87122
25491,Solar Works Energy,10.6,PNM,87109
25492,SunState Solar Inc./Energized Electric,7.0,PNM,87059
25493,Solar Works Energy,5.0,PNM,87114
25494,"Solar Smart Living, LLC",7.6,EPE,88021
25495,ION SOLAR,3.9,PNM,87124
25496,Titan Solar Power,4.6,PNM,87110
25497,Organ Mountain Solar & Electric,7.9,EPE,88007
25498,"Solar Smart Living, LLC",8.4,EPE,88021
25500,Organ Mountain Solar & Electric,4.0,EPE,88007
25501,Solar Works Energy,6.5,PNM,87123
25502,Marc Jones Constr. dba SunPro,12.4,EPE,88081
25503,Organ Mountain Solar & Electric,7.9,EPE,88011
25504,Ocotillo Solar Electric,4.7,PNM,87113
25505,Organ Mountain Solar & Electric,9.9,EPE,88007
25506,Solar Works Energy,9.4,PNM,87105
25507,OWNER BUILD,6.9,PNM,87031
25508,ION Developer LLC,7.1,PNM,87114
25509,Yellow Bird Services,5.9,EPE,88007
25510,Yellow Bird Services,5.9,EPE,88012
25511,Yellow Bird Services,5.2,TCMU,87901
25512,Yellow Bird Services LLC,5.9,EPE,88005
25513,Affordable Solar,12.5,PNM,87068
25514,Solcius LLC,8.0,PNM,87112
25515,PPC Solar,9.0,PNM,87510
25516,ION Solar,2.3,PNM,87507
25517,ION Solar,8.6,PNM,87114
25518,Solcius LLC,4.1,PNM,87121
25519,"Titan Solar Power NM, Inc",6.1,PNM,87031
25520,Affordable Solar,9.5,PNM,87508
25521,"Titan Solar Power NM, Inc",4.2,PNM,87113
25522,Luz Energy Corp,7.6,PNM,87105
25523,GS installation Services Inc.,9.2,PNM,87122
25524,"Titan Solar Power NM, Inc",10.9,PNM,87124
25525,Solcius LLC,6.4,PNM,87112
25526,Solcius LLC,3.8,PNM,87144
25527,Osceola Energy,8.0,PNM,87120
25528,"Titan Solar Power NM, Inc",5.7,PNM,87114
25529,ION Solar,5.7,PNM,87502
25530,My Solar,6.8,PNM,87108
25531,"Titan Solar Power NM, Inc",4.9,PNM,87144
25532,"Titan Solar Power NM, Inc",6.9,PNM,87109
25533,Affordable Solar,4.2,PNM,87122
25534,Erus Energy,14.8,EPE,88011
25535,ION Solar,7.3,PNM,87124
25536,Erus Energy,8.6,EPE,88011
25537,Solcius LLC,4.1,PNM,87016
25538,Affordable Solar Installation,0.0,PNM,87107
25539,Vivint Solar,2.7,PNM,87107
25540,Solcius LLC,8.9,,87120
25541,Solarize NM,6.4,SEC,87825
25542,approved self installer,8.0,off-grid,87122
25543,,10.0,EPE,88007
25544,NM Solar Group Inc,8.5,PNM,87505
25545,Titan Solar Power NM Inc,3.5,PNM,87121
25546,Affordable Solar Installation,2.7,PNM,87110
25547,Affordable Solar Installation,6.3,PNM,87106
25548,Affordable Solar Installation,10.3,PNM,87048
25549,"Solcius, LLC",4.1,PNM,87048
25550,"TwoSkies Electric, LLC",2.6,PNM,87043
25551,"Ion Developer, LLC",4.0,PNM,87120
25552,Affordable Solar Installation,10.0,PNM,87144
25553,Titan Solar Power,3.9,PNM,87111
25554,Affordable Solar Installation,3.7,PNM,87059
25556,Affordable Solar Installation,3.0,PNM,87111
25557,Titan Solar Power,14.5,PNM,87124
25559,Solar Works Energy,4.6,PNM,87124
25560,Osceola Inc,5.6,PNM,87508
25561,Affordable Solar Installation,9.5,PNM,87109
25562,"Ion Developer, LLC",3.7,PNM,87507
25563,Affordable Solar Installation,5.7,PNM,87122
25564,Affordable Solar Installation,7.5,PNM,87031
25565,Titan Solar Power,12.2,PNM,87120
25566,PPC Solar,4.5,PNM,87731
25567,Titan Solar Power,3.4,PNM,87105
25568,Affordable Solar Installation,7.9,PNM,87110
25569,"Ion Developer, LLC",5.8,PNM,87120
25570,Affordable Solar Installation,4.0,PNM,87123
25571,"Ion Developer, LLC",6.4,PNM,87508
25572,Affordable Solar Installation,5.0,PNM,87122
25574,Los Ebanistas Inc/Sol Luna Solar,7.5,PNM,87506
25576,Titan Solar Power,3.3,PNM,87124
25577,Solar Works Energy,4.1,PNM,87112
25578,Solar Works Energy,6.3,PNM,87112
25579,Yellow Bird Services,9.1,EPE,88012
25582,"SolExergy, LLC",3.9,PNM,87124
25583,Marc Jones Constr. dba SunPro,9.9,OCEC,88310
25584,Marc Jones Constr. dba SunPro,7.1,EPE,88007
25585,Marc Jones Constr. dba SunPro,8.3,JMEC,87532
25586,Marc Jones Constr. dba SunPro,10.4,OCEC,88352
25587,Marc Jones Constr. dba SunPro,10.4,PNM,87501
25588,Marc Jones Constr. dba SunPro,5.7,EPE,88012
25589,Marc Jones Constr. dba SunPro,8.9,PNM,87123
25590,Marc Jones Constr. dba SunPro,8.5,MSMEC,87552
25591,Marc Jones Constr. dba SunPro,6.0,EPE,88012
25592,Marc Jones Constr. dba SunPro,8.4,PNM,87121
25593,Marc Jones Constr. dba SunPro,11.0,EPE,88001
25594,Marc Jones Constr. dba SunPro,9.9,CDEC,87321
25595,Marc Jones Constr. dba SunPro,2.5,OCEC,88312
25596,Marc Jones Constr. dba SunPro,9.9,JMEC,87532
25597,Marc Jones Constr. dba SunPro,5.7,EPE,88081
25598,Marc Jones Constr. dba SunPro,7.8,PNM,88310
25599,Marc Jones Constr. dba SunPro,30.2,other,88201
25600,Marc Jones Constr. dba SunPro,19.2,other,88210
25601,Marc Jones Constr. dba SunPro,7.1,PNM,87114
25602,Marc Jones Constr. dba SunPro,4.3,JMEC,87532
25603,Marc Jones Constr. dba SunPro,12.8,PNM,88061
25604,Marc Jones Constr. dba SunPro,9.9,PNM,88061
25605,Marc Jones Constr. dba SunPro,7.1,JMEC,87532
25606,Marc Jones Constr. dba SunPro,6.4,JMEC,87548
25607,Marc Jones Constr. dba SunPro,13.8,PNM,88310
25608,Marc Jones Constr. dba SunPro,15.3,EPE,88201
25611,Marc Jones Constr. dba SunPro,12.1,other,88201
25612,Marc Jones Constr. dba SunPro,7.8,other,88203
25613,Marc Jones Constr. dba SunPro,7.3,other,88210
25615,Organ Mountain Solar & Electric,26.4,EPE,88005
25617,"SolExergy, LLC",6.3,PNM,87047
25618,Solar Works Energy,4.0,PNM,87144
25619,Ocotillo Solar Electric,9.4,PNM,87111
25620,Ocotillo Solar Electric,5.8,PNM,87048
25621,Solar Works Energy,10.6,PNM,88310
25622,SunState Solar Inc./Energized Electric,3.3,PNM,87123
25623,"Solcius, LLC",5.8,PNM,87114
25626,Sunrun,10.5,PNM,87144
25627,Affordable Solar Installation,6.6,PNM,87111
25628,Affordable Solar Installation,12.2,PNM,87107
25629,Luz Energy Corporation,5.8,PNM,87123
25630,Affordable Solar Installation,5.6,PNM,87114
